"unique_id","version"
"AKSSecurityPatchedVHD_ff734ff668c45f4e/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_ff734ff668c45f4e/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_4c1908ea847ea867/images/AKSUbuntu-2204containerd-202310.04.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_186e9920df0bc93/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e7e670695877ee5f/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e7e670695877ee5f/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c5564eca0517e516/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c5564eca0517e516/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_298f6f724a23734/images/AKSUbuntu-2204gen2containerd-202310.31.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_4342f87d7065d9e0/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_daaf3c523232640a/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e72c9e2f245a355f/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_3916158fc2ff34d2/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_88e648d8772e8218/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_7afeb73f3c8ce81f/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_74f40e2fd14163ab/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c83235f7b537fc92/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c9d47d37c25d1fca/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c9d47d37c25d1fca/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_447647a7ffcafb71/images/AKSUbuntu-2204containerd-202312.06.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_7ea04216abe454ca/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_f5fd3207f408e84b/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_99efe3a63bd42fa4/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_d97eaaa67c1ba985/images/AKSUbuntu-2204containerd-202403.13.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_466e89e2d488a0d2/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_bb7e3ec38ad4c59d/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_278a57e69a935731/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_6e2ee9c1c2a85117/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_b87cb4d34afc6964/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_5dfa8208c10b3849/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_df694359f02d30cc/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_db78fab3a4d994ce/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_798d71e371a90753/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_3459b16781059dbb/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_33c61652e7698dd/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_960bf7c4646662ac/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_5bfe198c743755f2/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_ebc398e5192b9fb1/images/AKSUbuntu-2204gen2containerd-202403.19.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_2ac7ef09f728af56/images/AKSUbuntu-2204gen2containerd-202402.12.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_23aa171b21f2cbd2/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_b9dbacd0e8a889e3/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_17c8ce7fa6675946/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_8aea0a1a72153ac7/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_a1a1dc08cc9eaa90/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_ba1fafe7fed629cb/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_2e5aaeea7d9d1fd2/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_f7433882c2eee0ed/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_4a82bcf7684becbf/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_4a82bcf7684becbf/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_8e94abbbc4431147/images/AKSUbuntu-2204containerd-202403.13.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c73c45ae88d6f84e/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_7d6991d61b638521/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_8b384c553a408df9/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_38ca2193494c1f8e/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_809f4c9ab253f780/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_4535afef694e3700/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e20d411d2c5170f3/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c169c8f2db77ed23/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_d575bb4ec5bf6ee5/images/AKSCBLMariner-V2-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_8e0d72da93e62c61/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_f27cac79769945e9/images/AKSUbuntu-2204gen2arm64containerd-202405.27.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_1596a11da6a8af60/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_617c7adc3cf80a1f/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_299d53a6462b6965/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_196b1c14afb4bc7f/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_4ada70877aa47f73/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e2340bf2d917dd8c/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_1212fac1b357181f/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_d034ed50416de444/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_2b2be2ef101cbe61/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_1a66616912168bd3/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_23a52be9bb9ce1c7/images/AKSUbuntu-2204containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_b1ec8fc5adb444b5/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_f4f5242167e401c5/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_f4f5242167e401c5/images/AKSUbuntu-2204gen2arm64containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_bc3e811788652757/images/AKSUbuntu-2204gen2containerd-202404.01.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_32bcbde8a1221f63/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_8798468d2ac9f81e/images/AKSUbuntu-2204gen2arm64containerd-202405.27.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_9d3a4204480f0641/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_f5bd4b6dfe525c69/images/AKSUbuntu-2204containerd-202310.04.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_571aba0e5fc4f0f4/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_a5bd75ded60cc849/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_92928fb3c5232a8/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_6530dd540459f53b/images/AKSUbuntu-2204gen2containerd-202404.01.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e8d8eeafef1d2ccb/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c02c77674e6aa3d1/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_dc3ffe02835fd161/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_55eaa279eac4693/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c9730d888c02000d/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e3f01f14c5e46f81/images/AKSUbuntu-2204containerd-202402.19.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_f70c8578da7f9f85/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e6a6c8b2fdc69cf1/images/AKSCBLMariner-V2-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_2a597a33cd45c91c/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_6e48d5fc683ee78a/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_6e48d5fc683ee78a/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_ea9f64b2014f172d/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_4b6fea1b5ca9d4c4/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_550092aef0ad9272/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_550092aef0ad9272/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_b7958537420d977c/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_4529fe78130a1ae1/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_dfb134d0933d6e26/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_62bdffa9be8d906e/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c26b1db1b2f3b4b0/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_5c926522bffc40a0/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_5c926522bffc40a0/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_d423f3c7d13ad1e8/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e6684a091cbd8e36/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_6962e20b90e63e27/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_be27d78f895df887/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_be27d78f895df887/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_76cbe2a3604ca48b/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_d3f99dcaf417e085/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_169bbfe0fb250d9/images/AKSUbuntu-2204gen2containerd-202403.19.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_db3f0b2e94e056a2/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e55b6c3f699ed74f/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e55b6c3f699ed74f/images/AKSUbuntu-2204gen2containerd-202404.01.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_149be609ddf5bcd/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_7ba9283a4a3808ee/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_cf87c4c27adb4085/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_cf87c4c27adb4085/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_9c221838c99b7c66/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_32ef9abf061139d2/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_ff61fc3dc8061828/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_bb43f2f65ff54b01/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_41c4518ceafab49d/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_1dfc0ad7ba6df075/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_b8a4da53fc1f55de/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_8ff4efd6941c05b4/images/AKSUbuntu-2204gen2containerd-202401.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_8ff4efd6941c05b4/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_5d0b4011268b4954/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_48adfd807bca517/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_1ce96fd24cbb5029/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_55da12823a474745/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_74a6d3d850f52396/images/AKSUbuntu-2204gen2containerd-202310.31.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_fc86f549acc661fd/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_8262d9f51e099b06/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_5a325d195bf4d8d9/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_3ec54afcf10757ef/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_728c07935400e09d/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_90d0f7b5c2713602/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_adb516613a0a22ed/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e20158c1c1bcf07/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_a36b89fe75e559d/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_395d9a99195fe9d8/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_dd2e9350f644b3af/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c25f0d9c101444c9/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_d7d332509ae33cda/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_8062eb945f24c3a0/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_3ae8bd45239e6341/images/AKSUbuntu-2204containerd-202312.06.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e96475eeb3698d3d/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_49c2294c7c68767f/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_7349a7db8a06de7/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_d7467642b1cab32f/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_bf452f31364e30c1/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_3c0c8f321ea5cf25/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_3c0c8f321ea5cf25/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_86f656257bdbc2e3/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_f7239551120937ae/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_31dc9369599022e3/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_2978f83a0b51f9d1/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_5bcf72cb25618d41/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_5bcf72cb25618d41/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_4c5d73b1d9af117a/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c1f7ff432ce30852/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_200d54bfa3e0f955/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_a637c729fddc5cc7/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_bf9fee54dae0e86/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_dae8853a77f75101/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_76d8b7b4f9c0c152/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_301b7d5b6844f0ab/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_421fdc5a125f7f9/images/AKSUbuntu-2204containerd-202402.26.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_421fdc5a125f7f9/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_33240c6707c6d751/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_3f5aaeb9f6725119/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_3d05db4bd0efffcf/images/AKSUbuntu-2204containerd-202403.13.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_49df15f3817c8153/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_59294e301962316a/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_835950ca4c99eaad/images/AKSUbuntu-2204containerd-202312.06.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_910e17c023e2c41f/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_910e17c023e2c41f/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_9765fd4decfc6be3/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c68862b43c93c723/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_8962539e744aa951/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_576629ad69fc0a5f/images/AKSUbuntu-2204containerd-202402.19.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_576629ad69fc0a5f/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e6a0ab67aeae3e4c/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_42e85861ddc3e725/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_7b2f0910ae89a259/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_ac4610480877d24/images/AKSUbuntu-2204gen2arm64containerd-202404.09.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_ac4610480877d24/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_6fc540787b630f1d/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_524a5fbdafa7f2b1/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.22","2024.05.22"
